DATA	COD_ITEM	COD_VENDEDOR	VOLUME_META	RECEITA_META	VOLUME_FATURADO	RECEITA_FATURADO
10/5/2002	RC27	7	11	5390	2	1109
10/5/2002	RC27	9	5	2450	12	5740
10/5/2002	RC27	14	4	1960	4	2122
10/5/2002	RC27	17	12	5880	7	4048
10/5/2002	RC27	18	6	2940	8	3949
10/5/2002	RC27	1005	4	1960	15	6605
10/5/2002	RC32	2	3	1770	9	4935
10/5/2002	RC32	5	9	5310	11	7754
10/5/2002	RC32	6	10	5900	10	5929
10/5/2002	RC32	9	8	4720	7	4393
10/5/2002	RC32	14	13	7670	3	2225
10/5/2002	RC32	17	8	4720	12	7978
10/5/2002	RC32	25	3	1770	15	10713
10/5/2002	RC32	1005	3	1770	9	5506
10/5/2002	RC32	1007	12	7080	3	1810
10/5/2002	RC32	1032	11	6490	3	2212
11/5/2002	AC08	2	6	3060	13	7171
11/5/2002	AC08	6	6	3060	4	1819
11/5/2002	AC08	14	7	3570	3	1399
11/5/2002	AC08	1005	11	5610	8	4191
11/5/2002	FB04	2	12	6300	3	1799
11/5/2002	FB04	5	12	6300	4	1665
11/5/2002	FB04	23	5	2625	13	7262
11/5/2002	FB04	24	14	7350	6	3209
11/5/2002	FB06	32	12	8400	13	9821
11/5/2002	FC04	1	7	2100	11	3553
11/5/2002	FC04	3	8	2400	3	917
11/5/2002	FC04	6	24	7200	18	6358
11/5/2002	FC04	7	8	2400	9	2561
11/5/2002	FC04	16	13	3900	1	261
11/5/2002	FC04	24	11	3300	11	3659
11/5/2002	FC04	28	3	900	9	2917
11/5/2002	FC04	1004	1	300	4	1042
11/5/2002	FC04	1005	11	3300	9	3756
11/5/2002	FC04	1016	11	3300	7	1732
11/5/2002	FC04	1032	2	600	2	846
11/5/2002	LB08	3	9	8100	8	6394
11/5/2002	LB08	6	8	7200	7	7334
11/5/2002	LB08	17	10	9000	4	4336
11/5/2002	LB08	18	4	3600	6	5343
11/5/2002	LB08	1007	9	8100	13	14097
11/5/2002	LB08	1032	3	2700	4	3505
11/5/2002	LC06	6	1	640	13	10341
11/5/2002	LC06	9	5	3200	8	6468
11/5/2002	LC06	13	9	5760	13	8917
11/5/2002	LC06	14	10	6400	14	10982
11/5/2002	LC06	17	13	8320	10	7609
11/5/2002	LC06	23	12	7680	5	3243
11/5/2002	LC06	25	14	8960	6	3984
11/5/2002	LC06	1007	4	2560	7	5235
11/5/2002	LC06	1032	13	8320	5	3288
11/5/2002	RB38	1	8	7040	4	3619
11/5/2002	RB38	2	2	1760	13	11952
11/5/2002	RB38	5	10	8800	12	10394
11/5/2002	RB38	6	7	6160	15	12853
11/5/2002	RB38	15	14	12320	3	2819
11/5/2002	RB38	1033	11	9680	14	14257
11/5/2002	RB38	1261	4	3520	15	12486
11/5/2002	RB44	3	13	14950	7	7705
11/5/2002	RB44	7	15	17250	4	4625
11/5/2002	RB44	15	7	8050	8	9741
11/5/2002	RB44	17	12	13800	9	9451
11/5/2002	RB44	25	6	6900	6	5515
11/5/2002	RB44	28	16	18400	34	40843
11/5/2002	RB44	32	18	20700	31	35896
11/5/2002	RB44	1007	14	16100	20	22150
11/5/2002	RB44	1033	3	3450	2	2670
11/5/2002	RC27	2	8	3920	11	5277
11/5/2002	RC27	6	8	3920	6	2857
11/5/2002	RC27	14	6	2940	28	14269
11/5/2002	RC27	15	5	2450	7	3165
11/5/2002	RC27	17	14	6860	15	7909
11/5/2002	RC27	23	12	5880	10	5447
11/5/2002	RC27	25	12	5880	12	5849
11/5/2002	RC27	29	9	4410	11	6336
11/5/2002	RC27	1000	5	2450	9	4251
11/5/2002	RC27	1005	14	6860	4	2076
11/5/2002	RC27	1007	23	11270	22	10051
11/5/2002	RC32	2	6	3540	9	5126
11/5/2002	RC32	6	9	5310	6	3990
11/5/2002	RC32	17	9	5310	13	7026
11/5/2002	RC32	25	10	5900	11	7248
11/5/2002	RC32	29	15	8850	9	5052
11/5/2002	RC32	1004	2	1180	9	6441
12/5/2002	AC08	2	3	1530	12	6375
12/5/2002	AC08	3	7	3570	3	1546
12/5/2002	AC08	5	12	6120	3	1291
12/5/2002	AC08	6	11	5610	15	6965
12/5/2002	AC08	9	10	5100	6	3430
12/5/2002	AC08	17	3	1530	4	1964
12/5/2002	AC08	23	7	3570	8	3528
12/5/2002	AC08	25	9	4590	8	4917
12/5/2002	FB04	1	5	2625	4	2302
12/5/2002	FB04	7	14	7350	3	1280
12/5/2002	FB04	14	4	2100	7	3437
12/5/2002	FB04	24	2	1050	11	5526
12/5/2002	FB04	1007	8	4200	6	2973
12/5/2002	FB06	1	12	8400	10	8280
12/5/2002	FB06	7	11	7700	12	8445
12/5/2002	FB06	13	8	5600	12	7554
12/5/2002	FB06	25	1	700	3	2140
12/5/2002	FB06	28	14	9800	5	4115
12/5/2002	FC04	5	11	3300	2	853
12/5/2002	FC04	14	7	2100	3	921
12/5/2002	FC04	17	26	7800	5	1823
12/5/2002	FC04	32	4	1200	8	3034
12/5/2002	FC04	1004	6	1800	7	2647
12/5/2002	FC04	1032	9	2700	7	2432
12/5/2002	FC04	1033	5	1500	10	2813
12/5/2002	LB08	3	5	4500	4	3138
12/5/2002	LB08	14	8	7200	2	1990
12/5/2002	LB08	17	14	12600	9	7703
12/5/2002	LB08	23	12	10800	3	3421
12/5/2002	LB08	28	13	11700	14	15430
12/5/2002	LB08	29	14	12600	17	14369
12/5/2002	LB08	1005	11	9900	8	8725
12/5/2002	LC06	9	21	13440	15	10494
12/5/2002	LC06	16	3	1920	2	1185
12/5/2002	LC06	32	1	640	11	8507
12/5/2002	LC06	1004	1	640	9	5821
12/5/2002	LC06	1005	3	1920	11	6419
12/5/2002	RB38	2	11	9680	2	1779
12/5/2002	RB38	3	15	13200	13	12091
12/5/2002	RB38	14	1	880	2	1869
12/5/2002	RB38	17	6	5280	12	12832
12/5/2002	RB38	25	11	9680	6	5529
12/5/2002	RB38	32	11	9680	6	5575
12/5/2002	RB44	1	5	5750	8	7233
12/5/2002	RB44	2	18	20700	6	6964
12/5/2002	RB44	3	8	9200	15	17295
12/5/2002	RB44	6	4	4600	9	10950
12/5/2002	RB44	7	7	8050	3	3705
12/5/2002	RB44	14	5	5750	8	10414
12/5/2002	RB44	15	10	11500	14	13820
12/5/2002	RB44	23	7	8050	1	939
12/5/2002	RB44	32	3	3450	14	17584
12/5/2002	RB44	1004	15	17250	8	9638
12/5/2002	RB44	1023	10	11500	5	5461
12/5/2002	RC27	3	21	10290	23	10483
12/5/2002	RC27	14	3	1470	8	3399
12/5/2002	RC27	25	3	1470	15	8386
12/5/2002	RC27	28	13	6370	11	5625
12/5/2002	RC27	1033	6	2940	5	2158
12/5/2002	RC32	2	10	5900	11	7654
12/5/2002	RC32	3	7	4130	2	1318
12/5/2002	RC32	5	2	1180	12	6966
12/5/2002	RC32	6	6	3540	7	4945
12/5/2002	RC32	18	12	7080	7	4565
12/5/2002	RC32	29	11	6490	14	9440
12/5/2002	RC32	1005	14	8260	15	10663
12/5/2002	RC32	1007	6	3540	11	5946
12/5/2002	RC32	1028	2	1180	7	3669
13/5/2002	AC08	3	7	3570	11	6273
13/5/2002	AC08	7	12	6120	8	4630
13/5/2002	AC08	18	32	16320	30	14589
13/5/2002	AC08	25	9	4590	9	5574
13/5/2002	AC08	29	1	510	12	5466
13/5/2002	AC08	32	3	1530	5	2187
13/5/2002	AC08	1007	14	7140	6	3606
13/5/2002	AC08	1032	7	3570	15	6617
13/5/2002	FB04	9	2	1050	5	2498
13/5/2002	FB04	1004	16	8400	28	14766
13/5/2002	FB04	1032	6	3150	12	5286
13/5/2002	FB04	1033	14	7350	9	4385
13/5/2002	FB06	5	3	2100	5	3942
13/5/2002	FB06	18	2	1400	5	4076
13/5/2002	FC04	2	7	2100	13	4636
13/5/2002	FC04	6	10	3000	13	5182
13/5/2002	FC04	9	5	1500	14	4226
13/5/2002	FC04	18	9	2700	7	1933
13/5/2002	FC04	24	4	1200	8	3371
13/5/2002	FC04	25	4	1200	1	358
13/5/2002	FC04	1005	4	1200	2	714
13/5/2002	FC04	1007	13	3900	9	2950
13/5/2002	LB08	1	5	4500	5	4279
13/5/2002	LB08	3	10	9000	2	1590
13/5/2002	LB08	9	22	19800	17	16208
13/5/2002	LB08	14	12	10800	2	2052
13/5/2002	LB08	28	9	8100	14	11170
13/5/2002	LB08	29	11	9900	11	10924
13/5/2002	LB08	32	9	8100	8	8521
13/5/2002	LC06	1	9	5760	7	5809
13/5/2002	LC06	13	9	5760	11	8208
13/5/2002	LC06	32	12	7680	8	6484
13/5/2002	LC06	1032	3	1920	10	8017
13/5/2002	RB38	9	7	6160	7	6418
13/5/2002	RB38	13	2	1760	15	14801
13/5/2002	RB38	14	12	10560	2	1910
13/5/2002	RB38	17	13	11440	3	2392
13/5/2002	RB38	18	14	12320	3	2520
13/5/2002	RB38	29	27	23760	19	19179
13/5/2002	RB38	1018	9	7920	14	13996
13/5/2002	RB38	1025	2	1760	4	3612
13/5/2002	RB38	1033	11	9680	18	18449
13/5/2002	RB44	2	23	26450	18	20791
13/5/2002	RB44	9	3	3450	12	14492
13/5/2002	RB44	13	2	2300	13	15924
13/5/2002	RB44	18	16	18400	14	15971
13/5/2002	RB44	23	13	14950	3	3283
13/5/2002	RB44	24	8	9200	12	12490
13/5/2002	RB44	25	10	11500	18	22532
13/5/2002	RB44	28	14	16100	4	4431
13/5/2002	RB44	29	17	19550	9	11339
13/5/2002	RB44	32	2	2300	15	17389
13/5/2002	RB44	1033	10	11500	12	11388
13/5/2002	RC27	7	8	3920	11	5087
13/5/2002	RC27	9	3	1470	12	4999
13/5/2002	RC27	15	7	3430	5	2283
13/5/2002	RC27	18	12	5880	2	1075
13/5/2002	RC27	24	8	3920	11	4930
13/5/2002	RC27	32	10	4900	13	5627
13/5/2002	RC27	1004	2	980	8	4685
13/5/2002	RC32	3	2	1180	12	8324
13/5/2002	RC32	9	7	4130	10	6365
13/5/2002	RC32	15	10	5900	5	2731
13/5/2002	RC32	17	29	17110	25	15755
13/5/2002	RC32	18	5	2950	6	3229
13/5/2002	RC32	28	11	6490	5	3377
13/5/2002	RC32	1004	2	1180	12	8016
13/5/2002	RC32	1005	27	15930	14	8825
13/5/2002	RC32	1033	13	7670	3	1721
14/5/2002	AC08	5	5	2550	2	1170
14/5/2002	AC08	13	12	6120	4	2124
14/5/2002	AC08	18	12	6120	1	518
14/5/2002	AC08	23	8	4080	5	2218
14/5/2002	AC08	1004	16	8160	28	15969
14/5/2002	AC08	1033	14	7140	16	9230
14/5/2002	FB04	1	8	4200	7	3314
14/5/2002	FB04	17	4	2100	4	2209
14/5/2002	FB04	29	7	3675	14	7119
14/5/2002	FB04	1005	7	3675	11	5638
14/5/2002	FB04	1032	7	3675	10	4609
14/5/2002	FB06	7	7	4900	13	8372
14/5/2002	FB06	24	14	9800	22	14674
14/5/2002	FB06	1023	13	9100	10	7812
14/5/2002	FC04	2	18	5400	13	4173
14/5/2002	FC04	3	8	2400	13	5365
14/5/2002	FC04	6	2	600	3	799
14/5/2002	FC04	7	15	4500	12	3516
14/5/2002	FC04	14	3	900	3	1282
14/5/2002	FC04	16	8	2400	15	6265
14/5/2002	FC04	28	8	2400	5	2003
14/5/2002	FC04	1021	6	1800	11	3994
14/5/2002	LB08	2	13	11700	9	8326
14/5/2002	LB08	3	22	19800	10	9878
14/5/2002	LB08	4	9	8100	6	5846
14/5/2002	LB08	15	7	6300	9	7491
14/5/2002	LB08	16	12	10800	15	14618
14/5/2002	LB08	17	5	4500	4	3358
14/5/2002	LB08	23	23	20700	28	24807
14/5/2002	LB08	28	25	22500	16	13356
14/5/2002	LB08	29	13	11700	13	10276
14/5/2002	LB08	1005	18	16200	22	18550
14/5/2002	LB08	1007	12	10800	13	12871
14/5/2002	LB08	1032	2	1800	7	6316
14/5/2002	LB08	1033	3	2700	3	2917
14/5/2002	LC06	2	18	11520	16	11451
14/5/2002	LC06	5	2	1280	5	3786
14/5/2002	LC06	7	6	3840	12	8629
14/5/2002	LC06	9	13	8320	9	7553
14/5/2002	LC06	17	14	8960	20	16209
14/5/2002	LC06	23	16	10240	24	19625
14/5/2002	LC06	25	15	9600	10	8232
14/5/2002	LC06	1004	16	10240	23	13958
14/5/2002	LC06	1007	3	1920	11	8219
14/5/2002	LC06	1021	14	8960	6	5089
14/5/2002	LC06	1033	13	8320	7	4154
14/5/2002	RB38	3	4	3520	11	11618
14/5/2002	RB38	6	1	880	1	849
14/5/2002	RB38	7	8	7040	14	11347
14/5/2002	RB38	24	20	17600	18	17250
14/5/2002	RB38	29	12	10560	12	10030
14/5/2002	RB38	1004	14	12320	14	14224
14/5/2002	RB38	1005	12	10560	6	4855
14/5/2002	RB44	1	10	11500	12	15571
14/5/2002	RB44	2	9	10350	9	10835
14/5/2002	RB44	3	8	9200	5	4911
14/5/2002	RB44	13	9	10350	1	977
14/5/2002	RB44	15	6	6900	14	12903
14/5/2002	RB44	23	3	3450	6	5863
14/5/2002	RB44	25	10	11500	10	9680
14/5/2002	RB44	29	1	1150	15	14202
14/5/2002	RB44	32	13	14950	8	10231
14/5/2002	RB44	1005	27	31050	17	18060
14/5/2002	RB44	1032	3	3450	13	12314
14/5/2002	RC27	3	12	5880	1	450
14/5/2002	RC27	17	6	2940	2	896
14/5/2002	RC27	24	14	6860	12	5294
14/5/2002	RC27	1004	2	980	11	6380
14/5/2002	RC27	1007	1	490	3	1513
14/5/2002	RC27	1021	4	1960	14	5816
14/5/2002	RC27	1032	12	5880	10	4833
14/5/2002	RC32	3	6	3540	9	6460
14/5/2002	RC32	6	12	7080	14	8182
14/5/2002	RC32	18	4	2360	14	7934
14/5/2002	RC32	23	17	10030	5	2797
14/5/2002	RC32	25	8	4720	6	3804
14/5/2002	RC32	32	9	5310	8	5315
14/5/2002	RC32	1005	8	4720	4	2777
14/5/2002	RC32	1007	3	1770	13	6646
14/5/2002	RC32	1032	7	4130	6	4333
14/5/2002	RC32	1033	4	2360	9	6568
15/5/2002	AC08	13	7	3570	4	1926
15/5/2002	AC08	14	11	5610	10	4854
15/5/2002	AC08	23	9	4590	1	481
15/5/2002	AC08	25	4	2040	12	5343
15/5/2002	AC08	1007	15	7650	9	5399
15/5/2002	AC08	1016	2	1020	10	5978
15/5/2002	AC08	1032	3	1530	12	7161
15/5/2002	FB04	2	15	7875	6	3096
15/5/2002	FB04	6	11	5775	10	4962
15/5/2002	FB04	15	2	1050	12	6107
15/5/2002	FB04	17	12	6300	4	2406
15/5/2002	FB04	23	7	3675	4	2000
15/5/2002	FB04	1005	10	5250	11	4551
15/5/2002	FB06	6	6	4200	11	8684
15/5/2002	FB06	14	7	4900	13	8760
15/5/2002	FB06	15	6	4200	12	7949
15/5/2002	FB06	29	5	3500	1	682
15/5/2002	FC04	3	15	4500	20	7510
15/5/2002	FC04	5	2	600	14	5158
15/5/2002	FC04	6	13	3900	11	3335
15/5/2002	FC04	9	6	1800	1	271
15/5/2002	FC04	17	12	3600	3	1188
15/5/2002	FC04	18	4	1200	10	3630
15/5/2002	FC04	24	7	2100	7	2373
15/5/2002	FC04	28	4	1200	4	1332
15/5/2002	FC04	32	10	3000	13	5281
15/5/2002	LB08	1	18	16200	18	17448
15/5/2002	LB08	2	8	7200	13	13874
15/5/2002	LB08	6	13	11700	4	4417
15/5/2002	LB08	9	12	10800	8	7461
15/5/2002	LB08	24	13	11700	6	4596
15/5/2002	LB08	28	5	4500	15	11946
15/5/2002	LB08	1004	14	12600	1	849
15/5/2002	LB08	1032	4	3600	2	1998
15/5/2002	LB08	1033	20	18000	9	7535
15/5/2002	LC06	1	10	6400	17	11784
15/5/2002	LC06	5	11	7040	8	4969
15/5/2002	LC06	7	14	8960	12	8267
15/5/2002	LC06	13	12	7680	11	8159
15/5/2002	LC06	18	8	5120	2	1391
15/5/2002	LC06	24	7	4480	11	9312
15/5/2002	LC06	29	7	4480	8	4699
15/5/2002	LC06	32	8	5120	14	10636
15/5/2002	LC06	1033	22	14080	18	12863
15/5/2002	RB38	3	18	15840	23	23144
15/5/2002	RB38	7	3	2640	5	4674
15/5/2002	RB38	16	6	5280	10	9563
15/5/2002	RB38	18	7	6160	6	6321
15/5/2002	RB38	23	2	1760	1	907
15/5/2002	RB38	1004	9	7920	3	3087
15/5/2002	RB38	1005	8	7040	8	8546
15/5/2002	RB38	1032	13	11440	4	3898
15/5/2002	RB38	1033	5	4400	5	4029
15/5/2002	RB44	1	5	5750	5	5361
15/5/2002	RB44	6	13	14950	11	11382
15/5/2002	RB44	14	13	14950	10	11505
15/5/2002	RB44	18	10	11500	25	24262
15/5/2002	RB44	24	3	3450	14	18386
15/5/2002	RB44	25	6	6900	10	11597
15/5/2002	RB44	32	13	14950	7	6344
15/5/2002	RB44	1007	11	12650	3	2710
15/5/2002	RC27	2	3	1470	11	5820
15/5/2002	RC27	13	10	4900	5	2416
15/5/2002	RC27	14	17	8330	12	6302
15/5/2002	RC27	16	7	3430	13	6345
15/5/2002	RC27	23	13	6370	12	5717
15/5/2002	RC27	1007	13	6370	10	4369
15/5/2002	RC27	1033	2	980	15	8616
15/5/2002	RC32	6	5	2950	13	8926
15/5/2002	RC32	9	14	8260	12	6918
15/5/2002	RC32	13	13	7670	9	5535
15/5/2002	RC32	23	4	2360	13	9575
16/5/2002	AC08	9	9	4590	11	6689
16/5/2002	AC08	17	12	6120	2	953
16/5/2002	AC08	18	21	10710	8	4256
16/5/2002	AC08	25	2	1020	7	3550
16/5/2002	AC08	1004	3	1530	15	7236
16/5/2002	FB04	1	24	12600	23	12210
16/5/2002	FB04	5	3	1575	12	5053
16/5/2002	FB04	16	5	2625	5	2628
16/5/2002	FB04	1004	6	3150	11	4466
16/5/2002	FB04	1005	12	6300	7	4259
16/5/2002	FB04	1007	9	4725	5	2043
16/5/2002	FB04	1033	1	525	14	7213
16/5/2002	FB06	2	2	1400	5	3356
16/5/2002	FB06	9	13	9100	4	2820
16/5/2002	FB06	14	15	10500	2	1353
16/5/2002	FB06	18	14	9800	15	12083
16/5/2002	FB06	25	18	12600	7	6032
16/5/2002	FB06	28	5	3500	6	4791
16/5/2002	FC04	3	14	4200	11	4656
16/5/2002	FC04	14	15	4500	5	2087
16/5/2002	FC04	16	22	6600	29	10068
16/5/2002	FC04	17	13	3900	11	4422
16/5/2002	FC04	23	10	3000	10	2613
16/5/2002	FC04	24	12	3600	19	7317
16/5/2002	FC04	28	13	3900	7	2435
16/5/2002	FC04	1033	10	3000	15	4939
16/5/2002	LB08	7	9	8100	12	13441
16/5/2002	LB08	15	9	8100	14	10933
16/5/2002	LB08	16	9	8100	3	3114
16/5/2002	LB08	18	8	7200	12	12745
16/5/2002	LB08	23	5	4500	13	12276
16/5/2002	LB08	32	3	2700	12	12723
16/5/2002	LB08	1007	3	2700	15	13322
16/5/2002	LC06	3	4	2560	2	1720
16/5/2002	LC06	9	16	10240	6	4326
16/5/2002	LC06	14	2	1280	5	3332
16/5/2002	LC06	15	3	1920	14	11543
16/5/2002	LC06	18	13	8320	16	13710
16/5/2002	RB38	5	23	20240	17	14671
16/5/2002	RB38	7	5	4400	10	9070
16/5/2002	RB38	9	2	1760	5	4496
16/5/2002	RB38	13	9	7920	3	2975
16/5/2002	RB38	14	12	10560	7	6335
16/5/2002	RB38	15	9	7920	11	11443
16/5/2002	RB38	18	3	2640	8	8239
16/5/2002	RB38	23	10	8800	5	4735
16/5/2002	RB38	24	12	10560	8	8587
16/5/2002	RB38	25	4	3520	5	4691
16/5/2002	RB38	28	3	2640	12	10971
16/5/2002	RB38	1004	12	10560	12	11823
16/5/2002	RB38	1005	8	7040	9	7937
16/5/2002	RB38	1007	12	10560	4	3784
16/5/2002	RB38	1016	3	2640	10	8437
16/5/2002	RB38	1032	22	19360	9	7714
16/5/2002	RB44	2	1	1150	14	15411
16/5/2002	RB44	4	11	12650	2	2639
16/5/2002	RB44	16	15	17250	21	23724
16/5/2002	RB44	29	12	13800	14	15375
16/5/2002	RB44	1005	7	8050	14	18629
16/5/2002	RB44	1032	12	13800	20	19132
16/5/2002	RB44	1033	17	19550	5	5066
16/5/2002	RC27	2	4	1960	12	4996
16/5/2002	RC27	14	10	4900	8	4718
16/5/2002	RC27	17	3	1470	13	7035
16/5/2002	RC27	23	11	5390	5	2485
16/5/2002	RC27	25	9	4410	10	4316
16/5/2002	RC27	28	12	5880	3	1495
16/5/2002	RC27	29	7	3430	14	6467
16/5/2002	RC27	32	1	490	3	1266
16/5/2002	RC27	1004	3	1470	13	6428
16/5/2002	RC27	1005	12	5880	3	1714
16/5/2002	RC27	1032	15	7350	13	6985
16/5/2002	RC32	16	3	1770	5	3038
16/5/2002	RC32	23	13	7670	5	2686
16/5/2002	RC32	28	7	4130	5	3116
17/5/2002	AC08	1	4	2040	4	2311
17/5/2002	AC08	5	17	8670	23	11838
17/5/2002	AC08	9	12	6120	6	3086
17/5/2002	AC08	13	4	2040	6	3557
17/5/2002	AC08	16	5	2550	9	5058
17/5/2002	AC08	18	25	12750	10	5365
17/5/2002	AC08	23	9	4590	6	3397
17/5/2002	AC08	24	2	1020	3	1724
17/5/2002	AC08	29	1	510	15	8230
17/5/2002	AC08	1032	6	3060	2	901
17/5/2002	AC08	1033	3	1530	3	1864
17/5/2002	FB04	5	1	525	15	8577
17/5/2002	FB04	6	12	6300	14	7537
17/5/2002	FB06	13	15	10500	14	9465
17/5/2002	FB06	18	1	700	9	7023
17/5/2002	FB06	28	4	2800	4	3390
17/5/2002	FB06	32	22	15400	7	5218
17/5/2002	FC04	3	4	1200	4	1448
17/5/2002	FC04	7	11	3300	6	1721
17/5/2002	FC04	18	13	3900	2	510
17/5/2002	FC04	23	14	4200	9	3582
17/5/2002	FC04	28	17	5100	11	3974
17/5/2002	FC04	32	12	3600	3	1135
17/5/2002	FC04	1004	22	6600	8	2253
17/5/2002	FC04	1005	3	900	10	4316
17/5/2002	FC04	1007	9	2700	3	1174
17/5/2002	LB08	2	3	2700	9	10273
17/5/2002	LB08	7	3	2700	4	4271
17/5/2002	LB08	9	1	900	5	5633
17/5/2002	LB08	13	6	5400	8	7211
17/5/2002	LB08	14	6	5400	14	12835
17/5/2002	LB08	17	1	900	12	9287
17/5/2002	LB08	18	10	9000	11	10295
17/5/2002	LB08	25	3	2700	13	9762
17/5/2002	LB08	29	18	16200	17	14957
17/5/2002	LB08	1007	22	19800	19	18954
17/5/2002	LB08	1023	11	9900	9	8262
17/5/2002	LB08	1033	1	900	6	5660
17/5/2002	LC06	1	13	8320	22	17188
17/5/2002	LC06	2	8	5120	14	11631
17/5/2002	LC06	7	35	22400	19	13664
17/5/2002	LC06	13	3	1920	3	2292
17/5/2002	LC06	16	11	7040	5	3319
17/5/2002	LC06	17	12	7680	15	12416
17/5/2002	LC06	28	7	4480	2	1670
17/5/2002	LC06	1005	27	17280	14	10229
17/5/2002	LC06	1007	14	8960	15	11783
17/5/2002	LC06	1033	14	8960	13	10120
17/5/2002	RB38	5	9	7920	3	2452
17/5/2002	RB38	9	6	5280	4	3652
17/5/2002	RB38	16	25	22000	8	7587
17/5/2002	RB38	18	10	8800	9	7171
17/5/2002	RB38	24	2	1760	3	3178
17/5/2002	RB38	25	13	11440	14	14009
17/5/2002	RB38	28	10	8800	14	13846
17/5/2002	RB44	1	15	17250	3	3257
17/5/2002	RB44	3	24	27600	17	20064
17/5/2002	RB44	7	4	4600	9	8720
17/5/2002	RB44	13	7	8050	13	12677
17/5/2002	RB44	28	4	4600	10	11808
17/5/2002	RB44	29	4	4600	10	11618
17/5/2002	RB44	1033	4	4600	7	8449
17/5/2002	RC27	1	10	4900	3	1443
17/5/2002	RC27	3	4	1960	10	5756
17/5/2002	RC27	16	4	1960	4	1890
17/5/2002	RC27	17	11	5390	3	1684
17/5/2002	RC27	24	15	7350	2	1073
17/5/2002	RC27	1004	9	4410	6	3334
17/5/2002	RC27	1021	3	1470	13	6735
17/5/2002	RC27	1032	3	1470	2	873
17/5/2002	RC27	1033	3	1470	4	1723
17/5/2002	RC32	3	11	6490	14	9276
17/5/2002	RC32	5	13	7670	11	5876
17/5/2002	RC32	23	16	9440	16	10007
17/5/2002	RC32	25	12	7080	15	8801
18/5/2002	AC08	3	5	2550	6	3387
18/5/2002	AC08	9	11	5610	2	996
18/5/2002	AC08	18	2	1020	8	4287
18/5/2002	AC08	24	3	1530	12	6482
18/5/2002	AC08	25	10	5100	7	3712
18/5/2002	AC08	28	6	3060	7	3281
18/5/2002	AC08	32	28	14280	21	11730
18/5/2002	FB04	6	12	6300	2	847
18/5/2002	FB04	13	14	7350	5	2640
18/5/2002	FB04	14	11	5775	5	2414
18/5/2002	FB04	16	9	4725	4	1673
18/5/2002	FB04	28	8	4200	5	2570
18/5/2002	FB04	29	2	1050	9	4934
18/5/2002	FB04	1005	10	5250	6	2463
18/5/2002	FB06	2	3	2100	1	861
18/5/2002	FB06	5	2	1400	14	10152
18/5/2002	FB06	25	11	7700	10	8322
18/5/2002	FB06	1005	5	3500	2	1683
18/5/2002	FB06	1033	13	9100	16	13176
18/5/2002	FC04	13	2	600	7	2913
18/5/2002	FC04	15	12	3600	14	4983
18/5/2002	FC04	16	3	900	2	615
18/5/2002	FC04	18	16	4800	6	1601
18/5/2002	FC04	25	13	3900	19	6924
18/5/2002	FC04	29	12	3600	18	6095
18/5/2002	FC04	32	2	600	5	2042
18/5/2002	FC04	1033	2	600	12	2965
18/5/2002	LB08	3	2	1800	14	13234
18/5/2002	LB08	7	14	12600	8	6708
18/5/2002	LB08	13	7	6300	3	2722
18/5/2002	LB08	17	13	11700	2	1599
18/5/2002	LB08	24	4	3600	8	7842
18/5/2002	LB08	28	6	5400	7	5772
18/5/2002	LB08	29	3	2700	13	10871
18/5/2002	LB08	1007	7	6300	7	5275
18/5/2002	LC06	3	8	5120	3	1976
18/5/2002	LC06	4	11	7040	10	6573
18/5/2002	LC06	9	12	7680	7	5505
18/5/2002	LC06	17	28	17920	18	15025
18/5/2002	LC06	1032	9	5760	1	846
18/5/2002	RB38	1	12	10560	11	8992
18/5/2002	RB38	5	19	16720	16	15089
18/5/2002	RB38	6	14	12320	1	912
18/5/2002	RB38	18	20	17600	9	8987
18/5/2002	RB38	23	13	11440	17	15888
18/5/2002	RB38	32	27	23760	9	7937
18/5/2002	RB38	1004	14	12320	2	1685
18/5/2002	RB44	1	12	13800	11	11552
18/5/2002	RB44	3	1	1150	5	6003
18/5/2002	RB44	17	16	18400	9	10589
18/5/2002	RB44	18	3	3450	8	8859
18/5/2002	RB44	24	3	3450	4	4820
18/5/2002	RB44	25	11	12650	2	2395
18/5/2002	RB44	29	13	14950	10	9432
18/5/2002	RB44	32	13	14950	15	16242
18/5/2002	RB44	1004	14	16100	11	10746
18/5/2002	RB44	1032	9	10350	24	25229
18/5/2002	RC27	5	9	4410	6	3396
18/5/2002	RC27	9	18	8820	26	14136
18/5/2002	RC27	14	3	1470	2	867
18/5/2002	RC27	18	6	2940	14	7100
18/5/2002	RC27	24	8	3920	10	4968
18/5/2002	RC27	25	1	490	7	4074
18/5/2002	RC27	29	11	5390	7	4024
18/5/2002	RC27	1007	10	4900	14	6385
18/5/2002	RC27	1018	12	5880	5	2860
18/5/2002	RC32	2	18	10620	13	7513
18/5/2002	RC32	3	12	7080	7	4464
18/5/2002	RC32	13	3	1770	7	4693
18/5/2002	RC32	14	18	10620	8	5496
18/5/2002	RC32	15	14	8260	8	5479
18/5/2002	RC32	18	2	1180	15	10059
18/5/2002	RC32	23	10	5900	5	3544
18/5/2002	RC32	32	2	1180	5	2748
18/5/2002	RC32	1025	6	3540	4	2636
18/5/2002	RC32	1033	13	7670	7	4043
19/5/2002	AC08	3	11	5610	8	4258
19/5/2002	AC08	5	14	7140	8	4247
